QUANTITYORDERED,PRICEEACH,ORDERDATE,MONTH_ID,YEAR_ID,CUSTOMERNAME
21,74.77,3/1/2005 0:00,3,2005,Euro Shopping Channel
34,76.88,3/30/2005 0:00,3,2005,Reims Collectables
42,76.03,4/3/2005 0:00,4,2005,Tekni Collectables Inc.
15,98.84,5/10/2005 0:00,5,2005,L'ordine Souveniers
29,70.87,2/24/2003 0:00,2,2003,Land of Toys Inc.
46,58.15,4/29/2003 0:00,4,2003,"Australian Collectors, Co."
30,61.78,7/1/2003 0:00,7,2003,Lyon Souveniers
30,49.67,8/25/2003 0:00,8,2003,Toys4GrownUps.com
42,51.48,10/10/2003 0:00,10,2003,Corporate Gift Ideas Co.
46,61.18,10/28/2003 0:00,10,2003,Technics Stores Inc.
25,64.2,11/11/2003 0:00,11,2003,Daedalus Designs Imports
32,65.42,11/18/2003 0:00,11,2003,Herkku Gifts
30,64.81,12/1/2003 0:00,12,2003,Mini Wheels Co.
40,49.67,1/12/2004 0:00,1,2004,Osaka Souveniers Co.
28,60.57,2/20/2004 0:00,2,2004,"Australian Collectors, Co."
23,55.72,4/3/2004 0:00,4,2004,Motor Mint Distributors Inc.
29,61.18,5/18/2004 0:00,5,2004,Tekni Collectables Inc.
34,58.75,6/28/2004 0:00,6,2004,Gift Depot Inc.
37,63.6,7/23/2004 0:00,7,2004,La Rochelle Gifts
20,49.06,8/27/2004 0:00,8,2004,Marta's Replicas Co.
32,48.46,9/27/2004 0:00,9,2004,Atelier graphique
34,52.09,10/15/2004 0:00,10,2004,Mini Classics
42,52.7,11/2/2004 0:00,11,2004,Diecast Classics Inc.
38,100.0,11/15/2004 0:00,11,2004,Land of Toys Inc.
30,62.16,11/23/2004 0:00,11,2004,"Tokyo Collectables, Ltd"
23,49.67,1/5/2005 0:00,1,2005,Technics Stores Inc.
22,53.3,2/2/2005 0:00,2,2005,"Australian Gift Network, Co"
39,100.0,3/3/2005 0:00,3,2005,Scandinavian Gift Ideas
55,55.72,4/7/2005 0:00,4,2005,Auto Canal Petit
36,61.18,5/13/2005 0:00,5,2005,Euro Shopping Channel
26,100.0,1/9/2003 0:00,1,2003,"Blauer See Auto, Co."
31,100.0,3/18/2003 0:00,3,2003,"AV Stores, Co."
34,100.0,5/21/2003 0:00,5,2003,"Australian Collectors, Co."
41,100.0,7/16/2003 0:00,7,2003,Souveniers And Things Co.
23,100.0,9/12/2003 0:00,9,2003,Signal Collectibles Ltd.
48,100.0,10/18/2003 0:00,10,2003,Corporate Gift Ideas Co.
22,100.0,11/5/2003 0:00,11,2003,Rovelli Gifts
21,100.0,11/12/2003 0:00,11,2003,Mini Gifts Distributors Ltd.
22,100.0,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
40,100.0,12/3/2003 0:00,12,2003,Euro Shopping Channel
50,100.0,1/26/2004 0:00,1,2004,"Corrida Auto Replicas, Ltd"
29,100.0,3/2/2004 0:00,3,2004,"Saveley & Henriot, Co."
43,100.0,4/29/2004 0:00,4,2004,Euro Shopping Channel
24,100.0,6/4/2004 0:00,6,2004,Mini Caravy
22,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
43,100.0,9/3/2004 0:00,9,2004,Herkku Gifts
20,100.0,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
25,100.0,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
36,100.0,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
24,52.67,11/17/2004 0:00,11,2004,"AV Stores, Co."
21,100.0,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
30,100.0,12/9/2004 0:00,12,2004,Lyon Souveniers
32,94.79,1/12/2005 0:00,1,2005,Toys4GrownUps.com
21,47.18,2/16/2005 0:00,2,2005,Euro Shopping Channel
26,78.11,3/4/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
35,100.0,5/29/2005 0:00,5,2005,Mini Gifts Distributors Ltd.
26,100.0,3/10/2003 0:00,3,2003,Motor Mint Distributors Inc.
46,100.0,5/20/2003 0:00,5,2003,Atelier graphique
37,100.0,7/10/2003 0:00,7,2003,Reims Collectables
27,100.0,9/11/2003 0:00,9,2003,"Anna's Decorations, Ltd"
23,100.0,10/17/2003 0:00,10,2003,Heintze Collectables
39,100.0,11/5/2003 0:00,11,2003,Gift Depot Inc.
27,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
38,100.0,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
27,100.0,12/2/2003 0:00,12,2003,Muscle Machine Inc
40,100.0,1/16/2004 0:00,1,2004,Euro Shopping Channel
24,100.0,2/26/2004 0:00,2,2004,Collectable Mini Designs Co.
44,100.0,4/13/2004 0:00,4,2004,Mini Caravy
37,100.0,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
20,100.0,7/6/2004 0:00,7,2004,L'ordine Souveniers
39,100.0,8/6/2004 0:00,8,2004,Signal Gift Stores
44,100.0,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
22,100.0,10/5/2003 0:00,10,2003,"Norway Gifts By Mail, Co."
43,100.0,10/16/2004 0:00,10,2004,Euro Shopping Channel
27,100.0,11/4/2004 0:00,11,2004,FunGiftIdeas.com
26,64.9,11/17/2004 0:00,11,2004,Motor Mint Distributors Inc.
25,52.32,11/24/2004 0:00,11,2004,Reims Collectables
49,100.0,1/10/2005 0:00,1,2005,Royale Belge
29,100.0,2/10/2005 0:00,2,2005,Euro Shopping Channel
41,100.0,4/22/2005 0:00,4,2005,The Sharp Gifts Warehouse
55,100.0,5/17/2005 0:00,5,2005,Salzburg Collectables
27,83.07,1/29/2003 0:00,1,2003,Baane Mini Imports
23,100.0,3/24/2003 0:00,3,2003,"Volvo Model Replicas, Co"
31,90.17,5/28/2003 0:00,5,2003,"Corrida Auto Replicas, Ltd"
46,100.0,7/16/2003 0:00,7,2003,Souveniers And Things Co.
47,91.18,9/19/2003 0:00,9,2003,"Dragon Souveniers, Ltd."
31,100.0,10/20/2003 0:00,10,2003,Classic Legends Inc.
46,100.0,11/6/2003 0:00,11,2003,"Australian Gift Network, Co"
37,89.15,11/13/2003 0:00,11,2003,"Classic Gift Ideas, Inc"
28,93.21,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
37,90.17,12/5/2003 0:00,12,2003,Canadian Gift Exchange Network
49,100.0,1/29/2004 0:00,1,2004,West Coast Collectables Co.
24,100.0,3/10/2004 0:00,3,2004,Cambridge Collectables Co.
30,100.0,4/29/2004 0:00,4,2004,Euro Shopping Channel
50,88.14,6/14/2004 0:00,6,2004,The Sharp Gifts Warehouse
31,96.24,7/19/2004 0:00,7,2004,Souveniers And Things Co.
46,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
47,100.0,9/8/2004 0:00,9,2004,Scandinavian Gift Ideas
46,100.0,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
37,100.0,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
33,100.0,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
31,90.17,11/18/2004 0:00,11,2004,Mini Wheels Co.
48,100.0,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
41,87.13,12/10/2004 0:00,12,2004,Mini Gifts Distributors Ltd.
42,100.0,1/20/2005 0:00,1,2005,Collectables For Less Inc.
41,100.0,2/17/2005 0:00,2,2005,Corporate Gift Ideas Co.
32,45.25,3/9/2005 0:00,3,2005,"Anna's Decorations, Ltd"
10,88.14,5/30/2005 0:00,5,2005,Petit Auto
35,57.46,1/29/2003 0:00,1,2003,Baane Mini Imports
28,64.33,3/25/2003 0:00,3,2003,Mini Wheels Co.
46,73.7,5/28/2003 0:00,5,2003,"Corrida Auto Replicas, Ltd"
20,71.2,7/16/2003 0:00,7,2003,Souveniers And Things Co.
30,49.97,9/19/2003 0:00,9,2003,"Dragon Souveniers, Ltd."
48,69.96,10/20/2003 0:00,10,2003,Classic Legends Inc.
28,53.72,11/5/2003 0:00,11,2003,Rovelli Gifts
39,68.08,11/13/2003 0:00,11,2003,"Classic Gift Ideas, Inc"
24,51.84,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
28,67.46,12/5/2003 0:00,12,2003,Canadian Gift Exchange Network
31,58.71,1/29/2004 0:00,1,2004,West Coast Collectables Co.
45,63.71,3/10/2004 0:00,3,2004,Cambridge Collectables Co.
24,58.09,4/29/2004 0:00,4,2004,Euro Shopping Channel
49,53.72,6/14/2004 0:00,6,2004,The Sharp Gifts Warehouse
32,63.08,7/16/2004 0:00,7,2004,Salzburg Collectables
43,68.71,8/17/2004 0:00,8,2004,Amica Models & Co.
37,50.59,9/8/2004 0:00,9,2004,Scandinavian Gift Ideas
24,64.96,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
35,53.72,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
41,29.87,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
26,100.0,11/17/2004 0:00,11,2004,"AV Stores, Co."
34,64.96,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
49,70.58,12/10/2004 0:00,12,2004,Mini Gifts Distributors Ltd.
28,44.21,1/20/2005 0:00,1,2005,Collectables For Less Inc.
40,68.08,2/17/2005 0:00,2,2005,Corporate Gift Ideas Co.
37,59.96,3/10/2005 0:00,3,2005,Mini Auto Werke
31,53.72,5/30/2005 0:00,5,2005,Petit Auto
41,83.44,2/17/2003 0:00,2,2003,Rovelli Gifts
21,89.46,4/28/2003 0:00,4,2003,Salzburg Collectables
40,96.34,6/16/2003 0:00,6,2003,Auto-Moto Classics Inc.
46,74.84,8/10/2003 0:00,8,2003,Mini Creations Ltd.
44,79.14,10/6/2003 0:00,10,2003,"Toys of Finland, Co."
46,73.12,10/23/2003 0:00,10,2003,Scandinavian Gift Ideas
41,81.72,11/8/2003 0:00,11,2003,Alpha Cognac
32,89.46,11/14/2003 0:00,11,2003,"Double Decker Gift Stores, Ltd"
46,87.74,11/26/2003 0:00,11,2003,Enaco Distributors
28,100.0,1/9/2004 0:00,1,2004,"Men 'R' US Retailers, Ltd."
49,94.62,2/19/2004 0:00,2,2004,Collectable Mini Designs Co.
21,73.98,5/7/2004 0:00,5,2004,Land of Toys Inc.
32,84.3,6/24/2004 0:00,6,2004,Euro Shopping Channel
34,98.06,7/21/2004 0:00,7,2004,Petit Auto
21,98.06,8/20/2004 0:00,8,2004,"Royal Canadian Collectables, Ltd."
21,96.34,9/15/2004 0:00,9,2004,"Bavarian Collectables Imports, Co."
31,83.44,10/14/2004 0:00,10,2004,"Classic Gift Ideas, Inc"
21,94.62,11/1/2004 0:00,11,2004,giftsbymail.co.uk
25,45.86,11/10/2004 0:00,11,2004,Danish Wholesale Imports
28,82.58,11/22/2004 0:00,11,2004,Royale Belge
43,64.97,12/2/2004 0:00,12,2004,Euro Shopping Channel
22,86.74,1/31/2005 0:00,1,2005,"Oulu Toy Supplies, Inc."
37,93.01,3/1/2005 0:00,3,2005,Euro Shopping Channel
28,72.26,3/30/2005 0:00,3,2005,Reims Collectables
30,74.84,4/1/2005 0:00,4,2005,The Sharp Gifts Warehouse
44,73.98,5/6/2005 0:00,5,2005,Gifts4AllAges.com
25,100.0,1/29/2003 0:00,1,2003,Baane Mini Imports
43,100.0,3/25/2003 0:00,3,2003,Mini Wheels Co.
30,97.39,5/28/2003 0:00,5,2003,"Corrida Auto Replicas, Ltd"
20,90.06,7/16/2003 0:00,7,2003,Souveniers And Things Co.
26,100.0,9/19/2003 0:00,9,2003,"Dragon Souveniers, Ltd."
40,100.0,10/20/2003 0:00,10,2003,Classic Legends Inc.
31,89.01,11/5/2003 0:00,11,2003,Rovelli Gifts
22,100.0,11/13/2003 0:00,11,2003,"Classic Gift Ideas, Inc"
23,100.0,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
30,100.0,12/5/2003 0:00,12,2003,Canadian Gift Exchange Network
49,100.0,1/29/2004 0:00,1,2004,West Coast Collectables Co.
31,100.0,3/10/2004 0:00,3,2004,Cambridge Collectables Co.
29,100.0,4/29/2004 0:00,4,2004,Euro Shopping Channel
37,84.82,6/14/2004 0:00,6,2004,The Sharp Gifts Warehouse
38,100.0,7/19/2004 0:00,7,2004,Souveniers And Things Co.
29,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
23,100.0,9/8/2004 0:00,9,2004,Scandinavian Gift Ideas
26,85.87,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
38,100.0,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
48,47.04,11/4/2004 0:00,11,2004,Online Diecast Creations Co.
40,39.8,11/17/2004 0:00,11,2004,"AV Stores, Co."
45,100.0,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
44,100.0,12/10/2004 0:00,12,2004,Mini Gifts Distributors Ltd.
21,94.22,1/20/2005 0:00,1,2005,Collectables For Less Inc.
35,100.0,2/17/2005 0:00,2,2005,Corporate Gift Ideas Co.
29,86.92,3/10/2005 0:00,3,2005,Mini Auto Werke
21,84.82,5/30/2005 0:00,5,2005,Petit Auto
22,100.0,2/11/2003 0:00,2,2003,Danish Wholesale Imports
26,100.0,4/16/2003 0:00,4,2003,"Dragon Souveniers, Ltd."
41,100.0,6/6/2003 0:00,6,2003,Euro Shopping Channel
47,100.0,8/8/2003 0:00,8,2003,Mini Gifts Distributors Ltd.
31,100.0,9/28/2003 0:00,9,2003,Euro Shopping Channel
43,100.0,10/21/2003 0:00,10,2003,FunGiftIdeas.com
23,100.0,11/7/2003 0:00,11,2003,CAF Imports
28,100.0,11/14/2003 0:00,11,2003,Mini Creations Ltd.
49,100.0,11/26/2003 0:00,11,2003,Super Scale Inc.
24,100.0,1/2/2004 0:00,1,2004,"Saveley & Henriot, Co."
33,100.0,2/18/2004 0:00,2,2004,Petit Auto
22,100.0,3/20/2004 0:00,3,2004,giftsbymail.co.uk
32,100.0,5/7/2004 0:00,5,2004,Land of Toys Inc.
40,100.0,7/21/2004 0:00,7,2004,Petit Auto
43,100.0,8/20/2004 0:00,8,2004,Mini Gifts Distributors Ltd.
24,100.0,9/9/2004 0:00,9,2004,Amica Models & Co.
32,100.0,10/14/2004 0:00,10,2004,"AV Stores, Co."
20,100.0,10/22/2004 0:00,10,2004,Heintze Collectables
24,69.12,11/5/2004 0:00,11,2004,Baane Mini Imports
48,100.0,11/20/2004 0:00,11,2004,"La Corne D'abondance, Co."
44,100.0,12/2/2004 0:00,12,2004,Euro Shopping Channel
28,100.0,1/26/2005 0:00,1,2005,"Tokyo Collectables, Ltd"
24,61.52,2/22/2005 0:00,2,2005,Euro Shopping Channel
33,100.0,3/23/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
41,100.0,5/6/2005 0:00,5,2005,Gifts4AllAges.com
23,100.0,1/31/2003 0:00,1,2003,Euro Shopping Channel
46,100.0,3/10/2003 0:00,3,2003,Motor Mint Distributors Inc.
48,100.0,4/1/2003 0:00,4,2003,"La Corne D'abondance, Co."
25,100.0,5/8/2003 0:00,5,2003,Marseille Mini Autos
22,100.0,6/3/2003 0:00,6,2003,Muscle Machine Inc
41,100.0,7/4/2003 0:00,7,2003,Alpha Cognac
34,100.0,8/1/2003 0:00,8,2003,Suominen Souveniers
32,100.0,9/11/2003 0:00,9,2003,"Anna's Decorations, Ltd"
21,100.0,9/21/2003 0:00,9,2003,"Oulu Toy Supplies, Inc."
20,100.0,10/11/2003 0:00,10,2003,"Men 'R' US Retailers, Ltd."
47,100.0,10/22/2003 0:00,10,2003,"Dragon Souveniers, Ltd."
39,100.0,11/5/2003 0:00,11,2003,Quebec Home Shopping Network
29,100.0,11/6/2003 0:00,11,2003,"Stylish Desk Decors, Co."
45,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
28,100.0,11/14/2003 0:00,11,2003,"Iberia Gift Imports, Corp."
26,100.0,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
50,100.0,11/25/2003 0:00,11,2003,Mini Classics
48,100.0,12/2/2003 0:00,12,2003,Euro Shopping Channel
25,100.0,12/9/2003 0:00,12,2003,Diecast Collectables
40,100.0,1/16/2004 0:00,1,2004,Euro Shopping Channel
43,100.0,2/22/2004 0:00,2,2004,"Vida Sport, Ltd"
22,100.0,3/11/2004 0:00,3,2004,Mini Gifts Distributors Ltd.
47,100.0,4/12/2004 0:00,4,2004,"Oulu Toy Supplies, Inc."
36,100.0,5/5/2004 0:00,5,2004,Euro Shopping Channel
40,100.0,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
27,100.0,6/15/2004 0:00,6,2004,Handji Gifts& Co
29,100.0,7/6/2004 0:00,7,2004,L'ordine Souveniers
20,100.0,7/20/2004 0:00,7,2004,Mini Gifts Distributors Ltd.
42,100.0,8/6/2004 0:00,8,2004,Signal Gift Stores
25,100.0,8/19/2004 0:00,8,2004,Diecast Classics Inc.
36,100.0,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
21,100.0,9/8/2004 0:00,9,2004,Land of Toys Inc.
23,100.0,10/5/2003 0:00,10,2003,"Norway Gifts By Mail, Co."
37,100.0,10/13/2004 0:00,10,2004,Marta's Replicas Co.
48,100.0,10/16/2004 0:00,10,2004,"Toms Spezialitten, Ltd"
25,100.0,10/22/2004 0:00,10,2004,Canadian Gift Exchange Network
33,100.0,11/4/2004 0:00,11,2004,FunGiftIdeas.com
27,100.0,11/5/2004 0:00,11,2004,Vitachrome Inc.
27,100.0,11/17/2004 0:00,11,2004,Motor Mint Distributors Inc.
20,100.0,11/19/2004 0:00,11,2004,"Volvo Model Replicas, Co"
30,100.0,11/24/2004 0:00,11,2004,"Australian Collectors, Co."
48,100.0,12/1/2004 0:00,12,2004,Muscle Machine Inc
32,93.49,12/10/2004 0:00,12,2004,Euro Shopping Channel
34,100.0,1/10/2005 0:00,1,2005,Royale Belge
27,56.85,1/20/2005 0:00,1,2005,"Anna's Decorations, Ltd"
39,100.0,2/9/2005 0:00,2,2005,"Toys of Finland, Co."
47,100.0,2/22/2005 0:00,2,2005,Euro Shopping Channel
22,100.0,3/15/2005 0:00,3,2005,Euro Shopping Channel
55,100.0,4/14/2005 0:00,4,2005,Mini Caravy
60,100.0,5/3/2005 0:00,5,2005,Euro Shopping Channel
35,100.0,5/17/2005 0:00,5,2005,Salzburg Collectables
28,100.0,5/31/2005 0:00,5,2005,La Rochelle Gifts
38,100.0,2/11/2003 0:00,2,2003,Danish Wholesale Imports
21,95.8,4/16/2003 0:00,4,2003,"Dragon Souveniers, Ltd."
41,100.0,6/6/2003 0:00,6,2003,Euro Shopping Channel
22,97.81,8/8/2003 0:00,8,2003,Mini Gifts Distributors Ltd.
29,88.74,9/28/2003 0:00,9,2003,Euro Shopping Channel
50,100.0,10/22/2003 0:00,10,2003,"Dragon Souveniers, Ltd."
29,100.0,11/7/2003 0:00,11,2003,CAF Imports
49,80.67,11/14/2003 0:00,11,2003,Mini Creations Ltd.
35,100.0,11/26/2003 0:00,11,2003,Super Scale Inc.
48,100.0,1/2/2004 0:00,1,2004,"Saveley & Henriot, Co."
23,80.67,2/18/2004 0:00,2,2004,Petit Auto
48,95.8,3/20/2004 0:00,3,2004,giftsbymail.co.uk
42,100.0,5/7/2004 0:00,5,2004,Land of Toys Inc.
47,100.0,7/21/2004 0:00,7,2004,Petit Auto
36,100.0,8/20/2004 0:00,8,2004,Mini Gifts Distributors Ltd.
22,100.0,9/9/2004 0:00,9,2004,Amica Models & Co.
40,91.76,10/14/2004 0:00,10,2004,"AV Stores, Co."
23,100.0,10/22/2004 0:00,10,2004,Heintze Collectables
32,100.0,11/9/2004 0:00,11,2004,"Volvo Model Replicas, Co"
21,100.0,11/20/2004 0:00,11,2004,"La Corne D'abondance, Co."
41,93.04,12/2/2004 0:00,12,2004,Euro Shopping Channel
25,84.71,1/26/2005 0:00,1,2005,"Tokyo Collectables, Ltd"
26,100.0,2/22/2005 0:00,2,2005,Euro Shopping Channel
24,89.75,3/23/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
48,100.0,5/6/2005 0:00,5,2005,Gifts4AllAges.com
26,68.35,3/3/2003 0:00,3,2003,Cruz & Sons Co.
21,73.17,5/8/2003 0:00,5,2003,Marseille Mini Autos
45,78.0,7/2/2003 0:00,7,2003,Mini Gifts Distributors Ltd.
36,86.04,9/5/2003 0:00,9,2003,Collectables For Less Inc.
21,81.21,10/10/2003 0:00,10,2003,Corporate Gift Ideas Co.
32,70.76,11/4/2003 0:00,11,2003,"Anna's Decorations, Ltd"
30,82.82,11/12/2003 0:00,11,2003,Herkku Gifts
36,94.88,11/20/2003 0:00,11,2003,"Toms Spezialitten, Ltd"
33,86.04,12/2/2003 0:00,12,2003,Euro Shopping Channel
35,78.0,1/15/2004 0:00,1,2004,Auto Canal Petit
37,95.69,2/22/2004 0:00,2,2004,"Vida Sport, Ltd"
41,73.17,4/9/2004 0:00,4,2004,Danish Wholesale Imports
20,76.39,5/26/2004 0:00,5,2004,Auto Canal Petit
45,86.84,7/2/2004 0:00,7,2004,"Australian Collectables, Ltd"
38,69.96,8/2/2004 0:00,8,2004,Online Mini Collectables
43,70.76,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
49,78.8,10/4/2003 0:00,10,2003,"Blauer See Auto, Co."
27,80.41,10/16/2004 0:00,10,2004,"Toms Spezialitten, Ltd"
46,73.98,11/3/2004 0:00,11,2004,Microscale Inc.
38,59.1,11/15/2004 0:00,11,2004,Land of Toys Inc.
25,66.74,11/24/2004 0:00,11,2004,"Australian Collectors, Co."
46,60.3,1/6/2005 0:00,1,2005,Suominen Souveniers
22,100.0,2/10/2005 0:00,2,2005,Euro Shopping Channel
40,100.0,3/4/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
46,100.0,1/29/2003 0:00,1,2003,Baane Mini Imports
39,100.0,3/25/2003 0:00,3,2003,Mini Wheels Co.
38,82.34,5/28/2003 0:00,5,2003,"Corrida Auto Replicas, Ltd"
30,100.0,7/16/2003 0:00,7,2003,Souveniers And Things Co.
42,94.25,9/12/2003 0:00,9,2003,Signal Collectibles Ltd.
43,100.0,10/20/2003 0:00,10,2003,Classic Legends Inc.
29,95.24,11/5/2003 0:00,11,2003,Rovelli Gifts
33,86.31,11/12/2003 0:00,11,2003,Mini Gifts Distributors Ltd.
32,79.37,11/21/2003 0:00,11,2003,"Australian Collectables, Ltd"
28,87.3,12/5/2003 0:00,12,2003,Canadian Gift Exchange Network
41,100.0,1/29/2004 0:00,1,2004,West Coast Collectables Co.
33,100.0,3/2/2004 0:00,3,2004,"Saveley & Henriot, Co."
36,84.33,4/29/2004 0:00,4,2004,Euro Shopping Channel
26,89.29,6/14/2004 0:00,6,2004,The Sharp Gifts Warehouse
34,100.0,8/17/2004 0:00,8,2004,Amica Models & Co.
26,96.23,9/7/2004 0:00,9,2004,Auto-Moto Classics Inc.
38,100.0,10/11/2004 0:00,10,2004,Auto Assoc. & Cie.
33,100.0,10/21/2004 0:00,10,2004,Mini Gifts Distributors Ltd.
33,91.27,11/5/2004 0:00,11,2004,"Blauer See Auto, Co."
46,100.0,11/18/2004 0:00,11,2004,Mini Wheels Co.
26,100.0,11/29/2004 0:00,11,2004,"Australian Collectors, Co."
25,100.0,12/10/2004 0:00,12,2004,Mini Gifts Distributors Ltd.
45,73.08,1/20/2005 0:00,1,2005,Collectables For Less Inc.
50,100.0,2/17/2005 0:00,2,2005,Mini Gifts Distributors Ltd.
36,100.0,3/10/2005 0:00,3,2005,Mini Auto Werke
21,89.29,5/30/2005 0:00,5,2005,Petit Auto
29,100.0,3/3/2003 0:00,3,2003,Cruz & Sons Co.
21,100.0,5/8/2003 0:00,5,2003,Marseille Mini Autos
42,100.0,7/2/2003 0:00,7,2003,Mini Gifts Distributors Ltd.
37,100.0,9/5/2003 0:00,9,2003,Collectables For Less Inc.
25,100.0,10/10/2003 0:00,10,2003,Corporate Gift Ideas Co.
36,100.0,11/4/2003 0:00,11,2003,"Anna's Decorations, Ltd"
22,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
23,100.0,11/20/2003 0:00,11,2003,"Toms Spezialitten, Ltd"
32,100.0,12/2/2003 0:00,12,2003,Euro Shopping Channel
28,100.0,1/15/2004 0:00,1,2004,Auto Canal Petit
27,100.0,2/22/2004 0:00,2,2004,"Vida Sport, Ltd"
49,100.0,4/9/2004 0:00,4,2004,Danish Wholesale Imports
41,100.0,5/26/2004 0:00,5,2004,Auto Canal Petit
49,100.0,7/2/2004 0:00,7,2004,"Australian Collectables, Ltd"
30,100.0,8/2/2004 0:00,8,2004,Online Mini Collectables
40,100.0,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
23,100.0,10/4/2003 0:00,10,2003,"Blauer See Auto, Co."
49,100.0,10/16/2004 0:00,10,2004,"Toms Spezialitten, Ltd"
25,100.0,11/3/2004 0:00,11,2004,"Volvo Model Replicas, Co"
37,100.0,11/16/2004 0:00,11,2004,Cruz & Sons Co.
55,100.0,11/24/2004 0:00,11,2004,"Australian Collectors, Co."
23,100.0,12/7/2004 0:00,12,2004,Euro Shopping Channel
24,100.0,1/6/2005 0:00,1,2005,Suominen Souveniers
43,96.49,2/10/2005 0:00,2,2005,Euro Shopping Channel
50,100.0,3/4/2005 0:00,3,2005,Mini Gifts Distributors Ltd.
47,100.0,3/10/2003 0:00,3,2003,Motor Mint Distributors Inc.
34,100.0,5/20/2003 0:00,5,2003,Atelier graphique
31,100.0,7/10/2003 0:00,7,2003,Reims Collectables
28,100.0,9/11/2003 0:00,9,2003,"Anna's Decorations, Ltd"
36,100.0,10/17/2003 0:00,10,2003,Heintze Collectables
48,100.0,11/5/2003 0:00,11,2003,Gift Depot Inc.
39,100.0,11/12/2003 0:00,11,2003,Herkku Gifts
45,100.0,11/20/2003 0:00,11,2003,Online Diecast Creations Co.
35,100.0,12/2/2003 0:00,12,2003,Muscle Machine Inc
45,100.0,1/16/2004 0:00,1,2004,Euro Shopping Channel
46,100.0,2/26/2004 0:00,2,2004,Collectable Mini Designs Co.
37,100.0,4/13/2004 0:00,4,2004,Osaka Souveniers Co.
31,100.0,6/1/2004 0:00,6,2004,"UK Collectables, Ltd."
33,100.0,7/6/2004 0:00,7,2004,L'ordine Souveniers
31,100.0,8/6/2004 0:00,8,2004,Signal Gift Stores
27,100.0,8/30/2004 0:00,8,2004,"Vida Sport, Ltd"
39,100.0,10/5/2003 0:00,10,2003,"Norway Gifts By Mail, Co."
32,100.0,10/16/2004 0:00,10,2004,Euro Shopping Channel
28,100.0,11/4/2004 0:00,11,2004,FunGiftIdeas.com
26,67.91,11/17/2004 0:00,11,2004,Motor Mint Distributors Inc.
44,84.88,11/24/2004 0:00,11,2004,Reims Collectables
46,100.0,1/12/2005 0:00,1,2005,Toys4GrownUps.com
32,70.83,2/10/2005 0:00,2,2005,Euro Shopping Channel
65,100.0,4/15/2005 0:00,4,2005,Danish Wholesale Imports
43,100.0,5/17/2005 0:00,5,2005,Salzburg Collectables
43,67.77,3/3/2003 0:00,3,2003,Cruz & Sons Co.
35,49.74,5/8/2003 0:00,5,2003,Marseille Mini Autos
45,50.36,7/2/2003 0:00,7,2003,Mini Gifts Distributors Ltd.
47,67.14,9/3/2003 0:00,9,2003,Gift Ideas Corp.
21,64.66,10/10/2003 0:00,10,2003,Corporate Gift Ideas Co.
38,68.39,11/4/2003 0:00,11,2003,"Anna's Decorations, Ltd"
21,50.36,11/11/2003 0:00,11,2003,Daedalus Designs Imports
43,72.74,11/20/2003 0:00,11,2003,"Toms Spezialitten, Ltd"
46,54.09,1/15/2004 0:00,1,2004,Auto Canal Petit
38,58.44,2/21/2004 0:00,2,2004,Daedalus Designs Imports
26,52.22,4/5/2004 0:00,4,2004,Vitachrome Inc.
31,52.84,5/26/2004 0:00,5,2004,Auto Canal Petit
